Fecha,Super_TCROC,Super_TCROCM,Super_ETCROC,Super_ETCROCM,Regular_TCROC,Regular_TCROCM,Regular_ETCROC,Regular_ETCROCM,Diesel_TCROC,Diesel_TCROCM,Diesel_ETCROC,Diesel_ETCROCM,Kerosene_TCROC,Kerosene_TCROCM,Kerosene_ETCROC,Kerosene_ETCROCM
2020-10-26,0.0020818319497621918,0.0020818319497621918,0.0022760644172112876,0.0022760644172112876,0.0033439076040802096,0.0033439076040802096,0.003744639271556771,0.003744639271556771,0.0027617814930676055,0.0027617814930676055,0.003450806503718429,0.003450806503718429,0.004881449615944833,0.004881449615944833,0.006081865219343063,0.006081865219343063
2020-11-02,-0.0018405719141217913,-0.0018405719141217913,-0.002723526581610791,-0.002723526581610791,-0.00028293146333380204,-0.00028293146333380204,-0.0013164969329648724,-0.0013164969329648724,0.0033127904057883573,0.0033127904057883573,0.0027249836029246133,0.0027249836029246133,0.009001013674200697,0.009001013674200697,0.008532178726885942,0.008532178726885942
2020-11-09,-0.008561958136011572,-0.008561958136011572,-0.00886989920065695,-0.00886989920065695,-0.007859182854575986,-0.007859182854575986,-0.00816956575412886,-0.00816956575412886,0.0,0.0,0.0,0.0,0.0044619428450278775,0.0044619428450278775,0.004127839594923799,0.004127839594923799
2020-11-16,-0.010554311571321251,-0.010554311571321251,-0.010596724189147921,-0.010596724189147921,-0.009138486606704133,-0.009138486606704133,-0.00905130355057926,-0.00905130355057926,0.0,0.0,0.0,0.0,0.0012859438304579918,0.0012859438304579918,0.0010585315190696498,0.0010585315190696498
2020-11-23,-0.008745424597471185,-0.008745424597471185,-0.008378798878333593,-0.008378798878333593,-0.007192776964713654,-0.007192776964713654,-0.006934688598606797,-0.006934688598606797,0.0018584356819650871,0.0018584356819650871,0.0021863949199589783,0.0021863949199589783,0.001753565583352934,0.001753565583352934,0.0020630183333563146,0.0020630183333563146
2020-11-30,-0.005479413964328161,-0.005479413964328161,-0.005271376293415786,-0.005271376293415786,-0.004442362618530815,-0.004442362618530815,-0.004215421560723187,-0.004215421560723187,0.004033167826373196,0.004033167826373196,0.004088741386039096,0.004088741386039096,0.002215041006299767,0.002215041006299767,0.00198796366803089,0.00198796366803089
2020-12-07,-9.258949262958005e-06,-9.258949262958005e-06,0.0007507051607567039,0.0007507051607567039,0.0002689560092772325,0.0002689560092772325,0.0008745869453041788,0.0008745869453041788,0.008523759418494148,0.008523759418494148,0.009257053948249716,0.009257053948249716,0.007921277505038349,0.007921277505038349,0.009153333844032163,0.009153333844032163
2020-12-14,0.007220506682382277,0.007220506682382277,0.007731082709151904,0.007731082709151904,0.00706921543479333,0.00706921543479333,0.007659470682204406,0.007659470682204406,0.015068703399804928,0.015068703399804928,0.01548673931170752,0.01548673931170752,0.01967435607471213,0.01967435607471213,0.02050269070943056,0.02050269070943056
2020-12-21,0.01213627737435119,0.01213627737435119,0.01249075711492087,0.01249075711492087,0.011855453300992913,0.011855453300992913,0.012108508137385066,0.012108508137385066,0.019002813147381392,0.019002813147381392,0.019277631312589083,0.019277631312589083,0.02711191413957259,0.02711191413957259,0.027592127433652136,0.027592127433652136
2020-12-28,0.013841205814051794,0.013841205814051794,0.013791335952279882,0.013791335952279882,0.01196995665482703,0.01196995665482703,0.0117428146609877,0.0117428146609877,0.019238555330149287,0.019238555330149287,0.019014644979481687,0.019014644979481687,0.02799440830639388,0.02799440830639388,0.027690027385246285,0.027690027385246285
